cpu,memory,disk,network_in,network_out,label
33.8,48.99,31.87,1686.18,817.5,0
60.33,56.64,28.14,58.82,623.68,0
31.67,45.95,36.27,141.95,15.01,0
65.89,38.88,62.32,831.06,655.84,0
25.14,41.72,44.73,258.35,94.72,0
54.25,41.69,16.86,1153.95,158.51,0
62.09,55.2,26.75,276.08,57.49,0
67.87,27.69,48.7,90.98,877.11,0
58.46,63.51,22.42,629.57,998.57,0
32.16,45.41,42.81,2131.2,127.49,0
23.99,44.5,46.08,2301.47,487.07,0
39.95,64.08,49.44,1152.75,873.44,0
40.45,61.49,40.8,630.43,458.78,0
97.13,97.54,88.6,5757.86,2021.21,1
33.56,41.6,25.72,425.06,331.05,0
88.54,82.71,86.2,4338.86,2447.52,1
50.35,54.46,25.6,356.11,11.54,0
38.37,45.74,42.45,64.12,642.07,0
34.12,62.03,26.44,608.59,774.85,0
43.48,65.1,33.27,2833.17,441.02,0
55.48,15.78,35.4,227.64,390.3,0
29.85,39.64,26.79,859.54,196.74,0
71.37,98.39,33.53,2425.5,37.92,1
95.36,55.11,43.6,41.47,1570.82,1
47.13,64.96,55.14,214.59,49.64,0
35.59,54.11,58.19,454.49,128.18,0
36.57,66.04,41.7,871.68,2.15,0
30.81,49.63,25.56,771.85,405.86,0
20.85,46.67,44.41,14.23,89.07,0
87.74,82.84,84.53,4241.03,2503.26,1
24.87,34.94,24.15,48.56,217.17,0
34.12,43.62,38.86,2060.0,1553.8,0
47.8,47.17,57.01,374.73,286.56,0
41.55,39.03,56.83,1744.79,62.78,0
8.04,57.72,35.69,670.61,107.12,0
31.78,45.7,38.04,321.69,279.92,0
26.81,25.95,48.71,1039.26,850.48,0
49.99,52.04,40.54,629.71,53.79,0
51.69,42.04,34.14,1037.17,290.12,0
43.31,51.5,35.39,280.34,18.0,0
29.04,42.45,57.41,1574.07,113.21,0
15.06,57.37,28.71,383.42,231.9,0
36.25,41.49,50.28,199.4,9.39,0
28.23,38.37,56.12,55.35,1214.95,0
16.54,37.28,49.21,1284.86,1468.59,0
47.51,44.56,36.95,2775.75,165.65,0
36.38,46.64,33.07,77.18,50.85,0
43.38,45.41,30.07,445.7,248.44,0
56.58,43.63,44.13,2161.93,398.69,0
43.17,32.37,47.54,836.4,686.41,0
25.65,24.08,54.81,1323.17,64.43,0
41.01,30.85,40.09,335.01,115.25,0
41.99,52.73,56.92,989.66,54.44,0
58.42,40.36,36.95,744.27,39.97,0
44.67,44.76,51.53,407.65,34.14,0
75.0,59.69,32.87,1364.05,58.61,0
41.83,70.0,33.35,821.91,103.12,0
61.05,58.22,38.78,351.07,500.48,0
36.59,94.08,41.35,1237.31,52.64,1
48.9,32.21,42.63,1543.3,721.33,0
22.57,33.44,52.71,27.54,24.88,0
32.23,42.67,35.84,448.47,154.23,0
64.92,53.89,37.37,66.45,109.02,0
43.97,61.56,50.9,262.06,214.05,0
26.77,38.67,48.38,634.23,112.51,0
5.0,30.84,22.84,200.08,261.97,0
66.02,38.54,31.02,1040.47,516.53,0
43.51,24.67,52.37,1449.06,56.89,0
70.36,44.02,42.61,52.78,538.23,0
47.5,42.03,38.76,1944.65,430.0,0
36.29,33.02,34.05,1516.17,435.01,0
16.03,46.9,44.53,133.85,401.0,0
27.8,30.75,36.4,1516.53,671.83,0
55.11,57.58,47.33,421.28,540.24,0
30.86,56.49,39.3,617.11,244.92,0
13.77,48.08,56.37,2790.94,581.47,0
32.11,34.08,47.68,868.51,22.18,0
29.64,41.95,38.9,168.67,482.73,0
41.53,37.17,39.57,330.67,107.8,0
23.2,41.72,36.73,2701.0,36.15,0
91.28,99.27,98.31,5304.83,2987.95,1
46.3,37.48,37.66,534.21,293.01,0
51.84,38.94,39.72,1975.16,15.99,0
35.51,57.45,29.22,167.33,165.91,0
35.69,28.92,27.51,1590.65,305.51,0
40.16,58.22,38.46,752.43,541.02,0
5.0,28.12,39.49,911.03,42.44,0
19.31,49.32,46.89,187.64,344.65,0
32.13,67.43,30.89,2855.94,645.96,0
92.19,59.04,44.46,2.62,764.89,1
36.12,39.48,33.75,150.15,666.34,0
27.96,43.59,41.68,463.91,427.43,0
24.79,26.61,39.12,657.87,627.79,0
44.3,96.1,43.15,223.21,205.1,1
56.07,39.99,53.87,166.09,89.0,0
62.46,34.42,46.38,487.71,208.9,0
28.49,53.88,45.75,382.31,16.43,0
22.09,34.68,33.1,200.86,15.89,0
32.76,69.32,50.44,659.65,347.09,0
42.2,49.56,48.55,158.35,202.9,0
92.07,45.3,30.63,694.09,453.7,1
36.1,57.86,32.27,454.83,550.17,0
32.76,44.28,34.56,71.63,859.9,0
43.02,51.62,50.93,844.59,988.3,0
37.75,50.35,40.85,1705.3,127.36,0
35.09,60.2,31.74,912.43,47.14,0
36.78,97.68,35.02,689.97,34.66,1
57.03,46.1,50.28,774.78,18.38,0
45.27,37.43,44.51,1953.78,1281.53,0
98.86,82.35,88.1,4191.92,3915.32,1
57.19,57.18,33.78,2443.11,110.49,0
34.6,50.57,41.73,635.16,758.31,0
46.55,43.28,35.2,1160.1,100.93,0
41.45,47.68,42.52,1394.07,443.6,0
57.23,42.3,49.08,829.8,559.51,0
8.01,41.06,34.13,4000.0,75.17,0
52.76,63.43,34.23,617.6,9.55,0
36.29,24.13,41.27,22.88,475.47,0
26.16,46.49,61.05,296.85,140.88,0
26.1,60.03,40.4,1291.11,345.19,0
28.06,22.4,35.34,270.33,290.71,0
13.46,35.61,29.3,936.56,885.28,0
34.1,14.73,34.66,12.27,421.51,0
25.07,69.61,35.23,1073.76,606.08,0
67.01,48.73,28.72,788.36,287.25,0
16.55,59.12,45.51,202.65,109.96,0
30.69,70.0,48.41,846.35,603.07,0
38.52,42.93,31.82,504.64,563.97,0
19.65,39.36,40.22,1263.78,153.86,0
49.13,34.29,31.54,209.91,150.84,0
62.23,44.38,46.21,1796.19,356.66,0
27.15,47.97,31.68,755.36,344.6,0
32.92,70.0,52.75,566.31,877.23,0
51.15,37.75,40.71,2.71,123.18,0
59.21,39.05,31.87,1754.63,200.44,0
60.64,44.45,54.71,40.91,1169.71,0
53.43,32.69,34.13,1112.45,171.76,0
44.34,70.0,52.7,572.13,428.87,0
49.08,55.7,52.78,622.26,418.91,0
11.8,68.01,24.09,536.77,529.07,0
63.67,48.76,25.21,1109.14,663.41,0
22.47,37.93,44.34,23.47,321.32,0
35.91,24.08,42.26,710.99,275.67,0
62.85,41.04,41.1,599.0,1314.11,0
16.86,31.82,27.05,2240.76,276.8,0
51.36,47.99,51.58,19.77,201.08,0
36.49,29.71,32.29,49.42,978.14,0
42.91,31.81,37.14,1228.85,107.92,0
6.3,37.07,32.03,14.17,140.56,0
28.56,27.65,15.0,139.19,554.15,0
13.9,70.0,50.07,443.33,130.15,0
58.56,34.84,28.37,2127.63,533.43,0
47.57,54.01,35.21,322.75,73.36,0
5.0,46.72,53.25,64.88,305.82,0
30.44,63.32,41.97,843.51,579.8,0
38.17,37.36,48.22,1401.19,28.29,0
24.94,46.71,38.35,3.5,77.99,0
46.37,60.46,35.02,1217.98,45.81,0
38.84,56.32,42.59,67.74,17.42,0
43.83,55.47,39.17,238.15,24.79,0
25.7,24.58,29.22,157.43,238.73,0
59.64,94.13,37.85,1404.65,354.55,1
39.92,50.7,49.5,759.25,753.75,0
63.45,34.47,47.83,1577.71,233.67,0
50.78,37.9,48.28,577.3,1000.95,0
60.85,30.12,31.51,851.03,920.0,0
34.18,35.56,41.44,287.83,413.99,0
27.15,46.02,42.88,582.88,79.07,0
36.92,66.62,41.13,276.58,217.61,0
17.16,57.71,45.21,2220.04,198.08,0
34.17,45.29,26.25,328.53,1066.52,0
46.52,39.81,41.49,358.09,5.1,0
51.13,42.65,48.18,656.68,325.5,0
52.81,52.38,49.4,37.22,1412.26,0
54.74,29.84,32.52,84.08,1083.84,0
28.21,30.16,43.17,1162.76,1487.09,0
30.55,56.76,26.68,1596.5,133.0,0
42.77,52.96,52.98,528.84,472.15,0
47.41,57.63,28.29,347.83,310.54,0
59.22,34.75,33.41,2930.84,155.69,0
52.8,50.26,38.87,286.13,440.38,0
37.45,37.79,40.26,652.7,645.2,0
40.68,32.33,31.06,1118.97,143.99,0
38.92,45.38,37.24,895.84,313.1,0
28.01,50.06,41.02,915.45,304.59,0
53.15,10.0,30.44,2167.38,5.39,0
25.4,39.76,41.67,317.46,683.65,0
72.86,36.8,38.73,498.82,101.0,0
53.79,33.85,31.96,1793.62,481.67,0
56.86,48.85,42.03,1006.91,27.24,0
36.02,54.87,42.5,927.26,560.4,0
33.9,49.04,24.95,202.72,896.22,0
35.26,60.05,44.55,694.36,631.86,0
39.15,21.18,52.08,428.23,392.16,0
34.82,11.38,34.25,4.69,32.36,0
64.43,48.99,43.62,2414.99,62.19,0
90.93,40.13,51.88,390.94,272.95,1
13.21,41.16,33.66,619.47,433.44,0
33.3,52.75,29.76,1633.67,267.62,0
37.19,51.63,51.47,2840.54,670.45,0
50.35,42.72,30.55,1378.93,82.57,0
36.82,32.71,42.57,4000.0,208.29,0
48.21,21.79,33.92,130.63,23.7,0
43.11,45.17,33.88,1557.78,1179.44,0
12.93,37.66,39.14,917.59,97.42,0
53.97,31.54,44.34,117.88,195.01,0
20.65,40.92,35.4,927.29,1108.39,0
51.21,55.29,58.88,1297.72,386.1,0
39.5,70.0,40.14,1463.68,399.18,0
74.79,55.92,58.89,726.63,335.18,0
27.71,24.29,42.39,1141.64,400.47,0
43.4,41.62,54.47,439.66,171.02,0
27.83,48.03,52.85,352.29,299.54,0
44.67,40.31,39.55,171.62,2000.0,0
44.38,38.02,48.28,508.61,352.01,0
25.22,39.11,26.72,253.58,1934.5,0
51.75,57.9,42.46,636.54,511.78,0
46.06,45.14,39.11,4.83,447.73,0
46.28,35.1,36.55,1089.14,161.53,0
12.54,49.39,37.38,2514.01,171.64,0
37.08,44.3,43.85,304.48,772.05,0
61.63,39.01,49.98,258.57,39.51,0
28.66,49.07,39.39,590.87,420.06,0
30.25,40.86,32.25,666.47,158.81,0
48.56,37.63,39.38,712.8,108.93,0
31.66,43.6,39.49,1195.35,492.88,0
47.37,50.02,30.78,467.28,2000.0,0
47.9,48.75,59.4,200.59,987.54,0
57.01,54.92,15.0,324.9,541.97,0
8.9,45.55,39.4,62.88,1546.62,0
33.75,43.93,20.45,1074.71,83.14,0
36.18,53.33,48.52,476.44,1849.04,0
37.8,97.01,36.52,134.35,280.74,1
46.36,66.67,36.5,289.98,170.82,0
26.83,55.04,37.6,1229.37,79.6,0
41.7,37.31,43.46,545.77,503.67,0
33.47,55.32,57.44,1846.2,163.54,0
5.0,54.67,30.26,74.82,672.76,0
44.33,36.21,18.04,688.64,193.6,0
27.75,58.1,36.26,1522.04,358.74,0
57.72,96.84,29.29,257.12,96.32,1
31.37,45.35,49.34,2649.45,353.92,0
16.44,31.03,45.43,1346.38,195.46,0
15.76,49.84,52.94,126.66,264.91,0
42.74,37.21,47.57,512.32,686.87,0
53.37,37.67,16.08,791.54,52.42,0
34.03,50.82,44.42,291.3,139.18,0
33.65,50.05,41.43,1592.48,363.33,0
40.87,43.78,65.0,661.49,42.08,0
33.51,56.27,29.57,971.01,265.96,0
30.13,63.02,34.27,434.45,527.34,0
24.01,50.17,27.35,460.38,837.29,0
63.44,52.7,38.39,349.08,987.21,0
40.78,37.1,24.47,1341.77,144.23,0
35.17,53.75,21.67,471.43,7.51,0
37.15,48.77,40.01,2314.01,36.05,0
50.73,47.32,51.73,264.79,94.94,0
32.48,63.34,59.89,421.06,296.66,0
46.38,69.48,55.38,1331.8,637.71,0
35.7,62.92,39.19,81.69,1813.2,0
30.19,45.37,27.84,2785.99,54.38,0
58.28,28.7,43.42,555.77,101.13,0
9.94,34.75,32.73,62.16,432.1,0
12.68,54.4,40.39,211.25,1539.94,0
69.89,38.29,30.8,836.75,183.99,0
17.82,21.22,33.19,2346.47,104.11,0
49.0,46.33,35.42,3354.67,288.12,0
37.36,53.24,17.92,1223.26,223.59,0
42.52,54.71,36.82,512.71,442.61,0
39.71,39.27,42.85,823.2,212.49,0
64.61,61.43,34.3,1484.32,619.3,0
10.09,70.0,31.41,2221.12,73.58,0
41.19,34.63,31.71,455.65,149.82,0
14.76,42.79,39.75,897.92,1263.43,0
67.49,46.41,45.54,140.52,828.89,0
54.54,70.0,17.17,1143.22,490.94,0
42.56,28.16,33.71,601.97,39.45,0
54.26,29.03,58.12,270.21,6.2,0
49.51,69.82,41.46,143.84,71.61,0
33.58,34.25,29.42,816.58,947.69,0
54.3,29.95,46.43,278.55,362.06,0
57.93,46.67,25.62,270.19,91.03,0
40.74,48.08,44.17,837.44,291.28,0
50.62,67.66,52.37,1003.57,106.14,0
24.77,43.61,46.62,612.8,85.57,0
26.82,37.84,49.15,77.56,92.06,0
34.43,70.0,30.8,383.29,1190.7,0
46.07,50.09,40.06,2112.96,414.98,0
47.0,46.91,34.09,754.13,160.04,0
32.02,38.88,43.3,598.13,163.97,0
49.02,59.92,40.95,233.39,1516.28,0
30.25,51.69,52.38,364.19,126.98,0
22.7,70.0,47.93,855.9,415.76,0
45.55,61.9,51.83,92.34,23.77,0
41.71,50.41,40.46,397.72,524.48,0
46.52,60.61,38.42,257.48,70.59,0
35.08,29.74,50.18,1152.4,159.85,0
67.2,32.68,23.94,146.85,736.3,0
69.44,64.65,46.88,1218.78,96.02,0
37.75,37.91,46.67,213.36,187.32,0
37.92,40.43,45.88,1570.42,564.96,0
52.61,49.63,39.02,228.78,39.16,0
42.93,33.53,44.22,275.96,239.78,0
29.87,54.42,51.75,957.34,742.04,0
35.51,38.27,26.43,1536.94,511.47,0
32.31,22.52,40.43,1628.18,169.27,0
33.25,34.78,35.78,4000.0,126.7,0
28.61,55.11,36.65,983.85,1061.92,0
25.08,46.78,57.97,55.62,95.45,0
40.31,34.48,51.78,121.64,569.38,0
55.45,35.85,43.68,946.49,193.99,0
85.75,93.19,84.92,4417.64,4872.25,1
34.95,52.71,34.13,737.92,533.41,0
30.25,61.77,52.46,2971.62,11.2,0
15.81,33.85,44.3,229.64,114.83,0
19.55,56.89,48.0,273.81,23.38,0
54.27,34.1,35.86,211.76,333.33,0
45.81,43.87,38.21,1178.86,160.83,0
42.53,53.99,28.82,119.53,762.26,0
30.88,48.83,46.14,1252.89,317.35,0
50.22,41.9,35.17,60.03,595.62,0
46.88,67.83,41.14,752.19,359.07,0
48.14,43.3,48.19,1299.1,403.97,0
49.32,23.47,60.18,15.37,520.3,0
39.5,38.06,58.75,711.09,144.65,0
32.74,31.39,26.48,4000.0,300.22,0
16.08,60.54,33.16,1614.02,77.4,0
24.55,35.59,38.73,1242.17,478.6,0
57.23,47.94,44.61,141.05,424.1,0
53.98,44.51,33.81,2148.22,390.32,0
57.93,23.97,40.35,71.63,473.13,0
32.96,27.13,25.55,1014.02,72.51,0
19.73,35.4,24.74,158.32,677.86,0
47.07,28.47,33.66,616.68,475.7,0
39.16,42.68,44.42,76.98,2.64,0
47.19,33.72,39.13,545.66,427.76,0
31.35,56.43,58.69,642.16,1347.26,0
35.55,35.28,39.85,492.38,416.57,0
40.23,10.0,35.99,215.38,636.02,0
57.5,39.83,42.01,278.8,422.38,0
40.23,42.36,48.98,62.19,61.97,0
41.61,36.78,21.64,225.21,373.05,0
62.56,53.6,49.15,1590.37,219.16,0
48.28,56.73,37.46,1286.7,459.83,0
35.67,34.14,20.09,700.35,79.04,0
26.13,53.94,33.29,1269.27,286.3,0
24.37,70.0,33.19,476.72,422.24,0
51.39,53.81,53.7,52.04,728.92,0
35.87,63.19,45.24,327.99,498.46,0
55.36,56.93,32.31,380.99,21.15,0
53.71,42.42,31.72,508.6,268.06,0
45.55,31.37,25.16,317.16,499.05,0
19.79,46.4,41.18,2023.93,421.84,0
41.07,41.81,47.2,261.49,478.57,0
30.02,43.48,32.26,2139.01,71.13,0
35.8,28.63,35.7,743.91,300.06,0
65.09,61.68,15.0,596.81,189.13,0
65.68,47.85,22.63,227.53,887.49,0
44.96,38.16,52.83,268.6,490.95,0
98.79,55.8,43.56,697.66,485.24,1
25.23,46.56,56.86,2373.7,692.33,0
16.58,32.95,36.01,2145.71,146.2,0
54.33,61.32,39.91,62.64,140.25,0
47.37,40.47,31.31,2208.76,63.99,0
22.1,45.39,52.32,281.69,1150.17,0
53.36,99.93,36.33,125.52,71.22,1
64.64,40.35,28.32,8.04,451.99,0
47.1,50.44,37.26,3118.52,363.45,0
63.48,59.17,29.54,1641.16,539.34,0
34.56,59.36,43.72,276.82,195.56,0
59.81,46.37,21.38,693.6,332.21,0
13.47,50.52,43.96,1176.17,110.65,0
35.58,34.28,45.07,1618.2,298.66,0
30.24,39.2,40.23,413.32,83.09,0
43.05,14.74,19.85,60.39,39.68,0
39.6,54.23,39.27,1395.36,140.53,0
43.03,37.58,46.98,202.14,184.35,0
55.84,70.0,31.67,193.14,22.44,0
51.13,50.27,37.97,452.4,22.91,0
60.73,50.41,36.64,740.67,589.69,0
28.11,61.79,35.09,450.74,650.59,0
42.37,54.55,38.5,50.67,144.45,0
40.59,34.51,46.29,2036.89,434.32,0
92.38,57.39,30.44,266.36,460.33,1
26.98,36.82,41.11,418.87,85.32,0
23.18,66.45,43.8,116.77,242.8,0
25.52,39.06,52.78,3255.19,165.49,0
38.34,26.72,41.61,9.64,366.1,0
70.75,70.0,58.17,538.34,145.4,0
45.99,49.78,20.77,772.28,557.43,0
75.0,24.49,44.41,915.57,737.13,0
32.95,45.17,52.21,191.86,401.93,0
39.04,60.47,15.0,45.05,415.65,0
32.75,50.3,31.9,595.9,654.66,0
62.95,50.01,45.66,207.63,213.97,0
8.09,36.19,50.89,73.11,348.79,0
61.16,44.85,39.98,287.35,63.95,0
55.15,50.38,51.13,735.29,84.25,0
40.97,39.1,44.6,356.13,343.56,0
47.42,57.94,36.29,309.85,161.74,0
44.06,46.63,30.38,144.79,98.27,0
46.06,41.22,30.09,64.72,306.88,0
19.26,64.19,41.35,219.18,1411.27,0
33.71,42.54,35.92,785.5,252.25,0
60.89,46.82,37.63,1333.35,366.67,0
40.48,55.11,46.05,294.95,474.05,0
38.4,35.39,24.72,228.55,12.34,0
36.54,41.21,36.71,190.01,561.82,0
55.11,55.97,18.37,1592.0,157.04,0
39.59,48.36,33.59,225.97,96.07,0
44.18,30.64,38.73,889.34,163.82,0
35.47,35.33,41.56,742.34,53.4,0
36.82,55.9,16.95,740.7,421.31,0
19.99,32.08,37.2,885.67,250.43,0
64.92,23.99,42.75,435.69,193.22,0
25.93,39.24,40.69,1478.43,695.57,0
56.56,45.79,45.65,3364.87,9.53,0
40.82,41.27,32.67,1287.02,194.18,0
61.66,54.72,43.16,1385.06,1414.97,0
50.22,61.93,43.29,775.94,534.1,0
46.12,57.27,34.82,544.31,259.69,0
29.68,43.1,35.97,2070.31,99.22,0
52.41,36.39,65.0,100.39,205.04,0
21.89,55.59,54.4,1387.68,16.03,0
50.99,44.13,30.96,2803.97,358.17,0
34.37,59.01,41.06,400.06,116.91,0
57.23,40.62,22.11,679.79,255.45,0
28.99,46.95,56.76,538.14,352.89,0
48.46,43.15,49.63,760.7,122.91,0
60.56,51.54,48.98,118.61,249.59,0
34.91,60.3,34.63,821.13,216.51,0
15.41,62.95,19.82,527.93,123.02,0
25.64,44.46,38.9,705.28,1343.92,0
52.7,37.44,40.34,1465.77,617.27,0
42.77,40.11,31.75,787.58,527.38,0
30.43,33.16,44.97,21.97,389.48,0
21.95,46.3,44.0,984.14,1110.57,0
42.25,41.86,47.49,499.3,515.2,0
25.19,38.48,46.62,1348.63,868.14,0
35.03,54.04,32.42,1035.31,31.89,0
44.61,62.09,44.77,363.03,1149.45,0
37.59,45.53,54.59,303.93,649.34,0
32.96,54.64,31.41,1714.67,604.62,0
31.04,98.11,49.6,881.38,1197.55,1
31.16,39.81,32.9,722.04,65.86,0
37.62,66.45,46.49,1554.22,28.57,0
22.2,35.22,33.36,1099.01,979.69,0
32.35,24.09,45.0,1063.53,489.64,0
72.76,33.74,57.81,287.07,489.13,0
50.28,40.95,37.21,951.29,161.05,0
23.62,59.14,28.03,211.32,355.23,0
25.37,57.19,32.33,1112.41,160.76,0
42.18,35.45,52.73,606.99,141.11,0
47.4,35.95,37.95,1622.37,984.04,0
56.06,47.93,53.59,158.21,500.25,0
38.86,46.39,49.22,138.38,137.64,0
43.66,24.83,56.03,834.78,100.73,0
21.19,29.15,37.47,37.28,30.89,0
35.42,24.8,46.69,122.66,523.57,0
49.58,35.86,46.57,553.42,170.46,0
28.45,46.27,41.98,3304.55,312.26,0
31.44,40.44,31.46,915.63,479.63,0
23.72,36.99,38.61,1071.98,808.71,0
19.95,40.43,53.18,711.28,622.02,0
28.33,45.24,34.9,793.67,228.97,0
53.73,64.67,36.12,968.7,2000.0,0
50.18,52.01,20.37,1967.16,265.62,0
31.9,46.63,17.09,1983.92,312.99,0
16.99,35.83,29.29,676.24,114.49,0
29.39,52.53,43.5,188.65,472.99,0
62.7,65.31,36.9,830.01,546.29,0
61.8,24.91,37.22,304.43,769.17,0
34.33,32.19,47.68,388.48,16.51,0
45.34,54.81,42.62,37.15,254.81,0
41.64,42.98,43.74,1813.5,243.33,0
37.11,43.39,37.19,492.37,187.64,0
41.74,21.29,42.17,276.02,1496.41,0
50.39,40.65,34.51,707.42,208.67,0
56.2,20.41,21.75,102.56,256.89,0
89.62,91.13,87.76,4115.34,3503.46,1
45.39,44.21,44.7,300.2,443.1,0
8.74,60.97,39.58,850.82,109.34,0
51.85,34.32,47.0,342.22,494.47,0
18.34,35.65,31.93,34.43,42.3,0
55.8,28.73,28.75,483.16,565.08,0
19.34,45.14,37.71,628.64,192.1,0
59.36,62.92,29.89,289.89,93.03,0
67.11,15.71,40.66,1126.99,69.45,0
60.35,50.38,44.68,975.08,100.45,0
32.46,23.63,31.46,315.05,838.08,0
42.36,44.97,38.94,17.66,135.62,0
20.58,34.97,37.02,208.27,1118.04,0
27.33,48.38,20.49,2785.39,901.39,0
37.25,23.64,41.21,1272.89,301.03,0
63.31,47.52,62.74,983.58,368.45,0
27.05,54.18,37.76,108.26,149.19,0
16.56,47.62,45.7,85.54,537.45,0
39.07,30.95,40.85,4000.0,631.03,0
7.34,43.81,16.22,647.29,158.07,0
55.94,60.79,49.96,597.02,1344.55,0
43.02,33.9,15.0,106.74,19.85,0
31.67,39.36,46.93,672.54,110.91,0
50.31,45.98,29.16,324.22,1100.34,0
49.73,57.08,42.69,603.55,45.09,0
48.19,60.03,52.22,1117.57,879.55,0
37.79,39.02,39.33,2324.66,881.54,0
37.61,40.66,43.58,225.79,79.47,0
58.28,41.79,35.25,472.95,11.72,0
9.7,52.63,41.25,278.33,60.97,0
19.5,30.97,53.85,640.88,373.89,0
42.97,34.66,40.77,1073.27,21.16,0
47.23,38.05,40.96,2.19,75.93,0
27.3,50.49,36.69,1724.05,316.14,0
11.2,54.7,49.36,255.01,529.12,0
52.87,39.59,42.72,708.85,300.4,0
44.47,32.33,40.97,259.0,918.38,0
32.23,47.62,36.42,939.76,1.25,0
54.48,59.47,47.05,461.15,246.87,0
57.25,37.49,39.06,2939.13,443.7,0
37.19,98.81,39.13,68.03,26.38,1
33.95,40.28,41.8,23.62,63.39,0
19.11,51.02,50.29,3133.59,554.12,0
50.39,40.76,22.22,445.71,208.02,0
57.89,37.12,41.46,77.52,175.55,0
23.41,40.43,27.29,874.09,45.14,0
93.89,37.52,28.73,847.89,455.74,1
34.06,33.1,44.17,63.26,940.93,0
40.76,49.75,28.91,11.07,195.83,0
55.73,42.21,23.45,847.06,562.4,0
99.11,49.99,36.56,1131.36,357.27,1
33.77,27.19,32.17,1109.11,197.3,0
41.18,44.32,34.78,121.8,163.95,0
5.0,49.63,43.07,634.07,379.4,0
44.84,57.58,48.84,1618.08,212.26,0
33.53,38.4,30.42,378.27,271.31,0
39.14,24.89,47.93,1260.86,183.69,0
29.32,64.98,49.01,151.87,445.32,0
27.54,46.47,49.78,280.39,131.71,0
45.08,67.8,29.11,526.06,27.5,0
57.95,45.45,52.87,593.2,540.61,0
51.09,30.8,36.42,609.52,1008.33,0
48.58,56.08,38.89,584.23,156.12,0
58.45,29.04,38.25,1177.65,1165.25,0
51.76,48.23,36.99,482.84,265.02,0
22.85,44.19,64.72,1083.47,187.96,0
33.69,54.3,53.64,1125.75,8.34,0
31.91,41.08,28.8,536.45,607.04,0
36.42,52.65,39.05,798.65,440.82,0
40.29,49.65,44.15,82.18,39.41,0
34.76,48.84,57.31,132.84,85.86,0
59.45,36.36,41.01,1019.29,444.51,0
71.13,47.4,38.66,340.5,370.73,0
47.45,55.24,61.77,954.34,961.21,0
25.13,67.71,39.26,1306.56,51.26,0
73.28,41.69,43.95,1106.02,2000.0,0
39.48,65.08,44.45,349.73,660.32,0
12.39,49.06,49.72,552.16,303.12,0
91.38,43.97,30.7,96.13,149.66,1
41.09,55.83,48.66,194.39,411.72,0
19.83,42.16,54.36,551.97,174.55,0
51.28,54.8,28.77,784.24,404.64,0
36.46,32.09,40.31,288.68,387.83,0
88.36,49.14,29.66,482.5,398.94,1
95.62,48.77,41.05,36.09,65.35,1
15.18,53.48,28.85,273.72,23.45,0
22.65,30.01,30.53,318.59,825.05,0
31.05,58.33,27.3,80.21,716.8,0
45.72,47.99,47.64,115.17,259.55,0
9.37,48.68,47.79,504.2,135.34,0
32.24,25.59,46.67,358.39,337.14,0
32.17,41.26,45.34,192.15,181.68,0
36.49,53.79,51.97,1516.64,67.13,0
29.36,30.87,55.8,807.16,96.03,0
37.91,41.0,43.5,2095.86,1078.97,0
22.37,61.47,36.0,68.78,445.94,0
29.65,35.71,41.23,176.47,469.01,0
34.52,43.19,38.49,1748.41,64.16,0
56.84,36.33,59.42,1766.84,641.47,0
58.04,46.99,29.67,391.58,161.77,0
38.64,50.53,23.29,3188.12,308.46,0
63.92,27.27,27.23,1190.84,179.01,0
40.69,65.62,39.17,35.44,468.19,0
52.44,33.24,28.87,318.24,791.24,0
31.71,54.36,40.94,804.2,270.53,0
33.13,47.49,46.98,340.05,131.56,0
45.83,42.02,28.71,161.21,380.36,0
57.84,33.26,36.14,1567.41,392.76,0
30.6,41.68,15.0,231.55,132.88,0
32.63,54.79,38.46,725.33,168.48,0
37.85,51.57,40.89,995.55,380.56,0
60.76,58.63,27.3,491.18,516.63,0
29.78,45.01,38.18,172.63,395.34,0
56.36,31.64,45.06,1079.49,15.19,0
65.16,30.49,17.92,261.51,210.83,0
33.06,46.46,54.63,169.16,167.05,0
23.25,29.57,47.4,51.8,180.92,0
34.41,55.93,43.86,853.71,387.68,0
44.19,39.51,50.56,175.54,983.04,0
40.03,69.16,47.24,356.37,745.86,0
58.09,28.01,46.54,91.6,73.01,0
28.55,34.72,42.28,914.44,267.89,0
62.31,32.4,34.97,285.85,1581.29,0
11.77,38.22,30.24,614.87,450.99,0
34.23,40.76,28.28,275.65,16.22,0
38.79,50.14,37.9,25.72,245.89,0
42.88,45.93,51.85,937.62,849.25,0
28.71,58.45,51.29,2194.35,1572.45,0
48.4,43.34,55.8,990.36,18.21,0
46.73,43.62,32.74,574.39,83.84,0
36.24,47.18,55.3,780.56,899.5,0
53.78,19.56,43.24,1521.05,947.92,0
44.4,34.57,40.77,107.69,70.59,0
32.93,57.37,36.57,375.66,42.57,0
33.03,38.81,51.14,365.99,104.82,0
33.64,31.5,39.0,48.77,961.51,0
99.09,96.85,83.54,4792.95,2807.47,1
47.77,47.85,49.9,4000.0,99.23,0
36.77,25.11,41.11,750.25,594.54,0
26.8,45.02,60.4,1170.48,121.43,0
34.45,38.53,37.53,32.86,436.28,0
34.73,33.02,56.29,329.99,261.31,0
7.72,21.43,48.9,1907.61,2000.0,0
31.26,33.73,41.62,640.52,99.14,0
31.51,44.83,15.0,158.81,327.3,0
